%# 1. u 2. x_tilde 3. y 
%# N = 1024	L =  0.0000000000000000e+00
%# H/L =  1.5240350470933290e-04	c =  1.2000000000000000e-01	h = 1.350000e-02	y0 = 0.000000e+00

-3.1415926535897931e+00	-6.2586651842878154e-14	-1.8254283931327402e-05
-3.1354567304382504e+00	-7.9315920205955538e-06	-1.8254283930886660e-05
-3.1293208072867080e+00	-1.5863183978591985e-05	-1.8254283931327405e-05
-3.1231848841351653e+00	-2.3794775936613949e-05	-1.8254283930887013e-05
-3.1170489609836229e+00	-3.1726367894597748e-05	-1.8254283931327050e-05
-3.1109130378320802e+00	-3.9657959852631638e-05	-1.8254283930887514e-05
-3.1047771146805379e+00	-4.7589551810603078e-05	-1.8254283931326552e-05
-3.0986411915289951e+00	-5.5521143768649979e-05	-1.8254283930888415e-05
-3.0925052683774528e+00	-6.3452735726608842e-05	-1.8254283931325640e-05
-3.0863693452259100e+00	-7.1384327684668319e-05	-1.8254283930889252e-05
-3.0802334220743677e+00	-7.9315919642614606e-05	-1.8254283931324492e-05
-3.0740974989228249e+00	-8.7247511600685793e-05	-1.8254283930890452e-05
-3.0679615757712821e+00	-9.5179103558620370e-05	-1.8254283931323218e-05
-3.0618256526197398e+00	-1.0311069551670435e-04	-1.8254283930891919e-05
-3.0556897294681971e+00	-1.1104228747462635e-04	-1.8254283931321727e-05
-3.0495538063166547e+00	-1.1897387943272182e-04	-1.8254283930893569e-05
-3.0434178831651120e+00	-1.2690547139063211e-04	-1.8254283931319928e-05
-3.0372819600135696e+00	-1.3483706334873995e-04	-1.8254283930895381e-05
-3.0311460368620269e+00	-1.4276865530663853e-04	-1.8254283931317990e-05
-3.0250101137104846e+00	-1.5070024726475764e-04	-1.8254283930897411e-05
-3.0188741905589418e+00	-1.5863183922264494e-04	-1.8254283931315777e-05
-3.0127382674073995e+00	-1.6656343118077533e-04	-1.8254283930899559e-05
-3.0066023442558567e+00	-1.7449502313865136e-04	-1.8254283931313446e-05
-3.0004664211043139e+00	-1.8242661509679237e-04	-1.8254283930901927e-05
-2.9943304979527716e+00	-1.9035820705465755e-04	-1.8254283931310919e-05
-2.9881945748012289e+00	-1.9828979901280897e-04	-1.8254283930904445e-05
-2.9820586516496865e+00	-2.0622139097066332e-04	-1.8254283931308327e-05
-2.9759227284981438e+00	-2.1415298292882601e-04	-1.8254283930907226e-05
-2.9697868053466014e+00	-2.2208457488667038e-04	-1.8254283931305671e-05
-2.9636508821950587e+00	-2.3001616684484283e-04	-1.8254283930910150e-05
-2.9575149590435164e+00	-2.3794775880267766e-04	-1.8254283931302906e-05
-2.9513790358919736e+00	-2.4587935076085966e-04	-1.8254283930913213e-05
-2.9452431127404308e+00	-2.5381094271868478e-04	-1.8254283931299931e-05
-2.9391071895888885e+00	-2.6174253467687702e-04	-1.8254283930916246e-05
-2.9329712664373457e+00	-2.6967412663469190e-04	-1.8254283931296834e-05
-2.9268353432858034e+00	-2.7760571859289292e-04	-1.8254283930919356e-05
-2.9206994201342606e+00	-2.8553731055070021e-04	-1.8254283931293666e-05
-2.9145634969827183e+00	-2.9346890250890920e-04	-1.8254283930922547e-05
-2.9084275738311756e+00	-3.0140049446670815e-04	-1.8254283931290478e-05
-2.9022916506796332e+00	-3.0933208642492565e-04	-1.8254283930925854e-05
-2.8961557275280905e+00	-3.1726367838271548e-04	-1.8254283931287205e-05
-2.8900198043765482e+00	-3.2519527034094171e-04	-1.8254283930929171e-05
-2.8838838812250054e+00	-3.3312686229872379e-04	-1.8254283931283875e-05
