-3.1415926535897931e+00	 1.6274046039391954e-16	-6.6387395453236528e-03
-3.1354567304382504e+00	-2.0032340462038524e-04	-6.6387395438931339e-03
-3.1293208072867080e+00	-4.0064680916537376e-04	-6.6387395395994800e-03
-3.1231848841351653e+00	-6.0097021355915749e-04	-6.6387395324373584e-03
-3.1170489609836229e+00	-8.0129361772595872e-04	-6.6387395223974450e-03
-3.1109130378320802e+00	-1.0016170215897107e-03	-6.6387395094667408e-03
-3.1047771146805379e+00	-1.2019404250737907e-03	-6.6387394936284500e-03
-3.0986411915289951e+00	-1.4022638281012134e-03	-6.6387394748621620e-03
-3.0925052683774528e+00	-1.6025872305943240e-03	-6.6387394531436991e-03
-3.0863693452259100e+00	-1.8029106324750459e-03	-6.6387394284449300e-03
-3.0802334220743677e+00	-2.0032340336640711e-03	-6.6387394007338483e-03
-3.0740974989228249e+00	-2.2035574340816474e-03	-6.6387393699747404e-03
-3.0679615757712821e+00	-2.4038808336465517e-03	-6.6387393361276598e-03
-3.0618256526197398e+00	-2.6042042322768910e-03	-6.6387392991491380e-03
-3.0556897294681971e+00	-2.8045276298893571e-03	-6.6387392589910563e-03
-3.0495538063166547e+00	-3.0048510263992537e-03	-6.6387392156017676e-03
-3.0434178831651120e+00	-3.2051744217207502e-03	-6.6387391689250036e-03
-3.0372819600135696e+00	-3.4054978157661113e-03	-6.6387391189004705e-03
-3.0311460368620269e+00	-3.6058212084462103e-03	-6.6387390654635047e-03
-3.0250101137104846e+00	-3.8061445996700645e-03	-6.6387390085450321e-03
-3.0188741905589418e+00	-4.0064679893448349e-03	-6.6387389480714295e-03
-3.0127382674073995e+00	-4.2067913773756113e-03	-6.6387388839645248e-03
-3.0066023442558567e+00	-4.4071147636654331e-03	-6.6387388161414955e-03
-3.0004664211043139e+00	-4.6074381481151019e-03	-6.6387387445145741e-03
-2.9943304979527716e+00	-4.8077615306229074e-03	-6.6387386689912278e-03
-2.9881945748012289e+00	-5.0080849110849118e-03	-6.6387385894738681e-03
-2.9820586516496865e+00	-5.2084082893942008e-03	-6.6387385058594931e-03
-2.9759227284981438e+00	-5.4087316654412333e-03	-6.6387384180401779e-03
-2.9697868053466014e+00	-5.6090550391135127e-03	-6.6387383259023111e-03
-2.9636508821950587e+00	-5.8093784102955445e-03	-6.6387382293269298e-03
-2.9575149590435164e+00	-6.0097017788686667e-03	-6.6387381281889741e-03
-2.9513790358919736e+00	-6.2100251447104807e-03	-6.6387380223577345e-03
-2.9452431127404308e+00	-6.4103485076955373e-03	-6.6387379116965408e-03
-2.9391071895888885e+00	-6.6106718676944096e-03	-6.6387377960621229e-03
-2.9329712664373457e+00	-6.8109952245738259e-03	-6.6387376753051525e-03
-2.9268353432858034e+00	-7.0113185781965955e-03	-6.6387375492693605e-03
-2.9206994201342606e+00	-7.2116419284211607e-03	-6.6387374177920219e-03
-2.9145634969827183e+00	-7.4119652751018410e-03	-6.6387372807029449e-03
-2.9084275738311756e+00	-7.6122886180879602e-03	-6.6387371378250322e-03
-2.9022916506796332e+00	-7.8126119572245953e-03	-6.6387369889734675e-03
-2.8961557275280905e+00	-8.0129352923511664e-03	-6.6387368339558498e-03
-2.8900198043765482e+00	-8.2132586233026206e-03	-6.6387366725718750e-03
-2.8838838812250054e+00	-8.4135819499079733e-03	-6.6387365046128161e-03
-2.8777479580734626e+00	-8.6139052719911118e-03	-6.6387363298615783e-03
-2.8716120349219203e+00	-8.8142285893694772e-03	-6.6387361480920518e-03
-2.8654761117703775e+00	-9.0145519018549371e-03	-6.6387359590694963e-03
-2.8593401886188352e+00	-9.2148752092526820e-03	-6.6387357625493247e-03
-2.8532042654672924e+00	-9.4151985113615951e-03	-6.6387355582777424e-03
-2.8470683423157501e+00	-9.6155218079736482e-03	-6.6387353459904635e-03
-2.8409324191642074e+00	-9.8158450988736871e-03	-6.6387351254131163e-03
-2.8347964960126650e+00	-1.0016168383839039e-02	-6.6387348962603874e-03
-2.8286605728611223e+00	-1.0216491662639545e-02	-6.6387346582362210e-03
-2.8225246497095799e+00	-1.0416814935036925e-02	-6.6387344110327507e-03
-2.8163887265580372e+00	-1.0617138200784818e-02	-6.6387341543305816e-03
-2.8102528034064944e+00	-1.0817461459628117e-02	-6.6387338877976080e-03
-2.8041168802549521e+00	-1.1017784711302768e-02	-6.6387336110894828e-03
-2.7979809571034093e+00	-1.1218107955535643e-02	-6.6387333238482858e-03
-2.7918450339518670e+00	-1.1418431192043752e-02	-6.6387330257027507e-03
-2.7857091108003242e+00	-1.1618754420534189e-02	-6.6387327162672968e-03
-2.7795731876487819e+00	-1.1819077640703614e-02	-6.6387323951421860e-03
-2.7734372644972392e+00	-1.2019400852238373e-02	-6.6387320619121226e-03
-2.7673013413456968e+00	-1.2219724054813126e-02	-6.6387317161461590e-03
-2.7611654181941541e+00	-1.2420047248091041e-02	-6.6387313573973653e-03
-2.7550294950426117e+00	-1.2620370431723413e-02	-6.6387309852020057e-03
-2.7488935718910690e+00	-1.2820693605349003e-02	-6.6387305990788540e-03
-2.7427576487395262e+00	-1.3021016768593626e-02	-6.6387301985288191e-03
-2.7366217255879839e+00	-1.3221339921069860e-02	-6.6387297830340069e-03
-2.7304858024364411e+00	-1.3421663062376080e-02	-6.6387293520571459e-03
-2.7243498792848988e+00	-1.3621986192096244e-02	-6.6387289050411540e-03
-2.7182139561333560e+00	-1.3822309309799437e-02	-6.6387284414081227e-03
-2.7120780329818137e+00	-1.4022632415039232e-02	-6.6387279605588058e-03
-2.7059421098302709e+00	-1.4222955507353245e-02	-6.6387274618713698e-03
-2.6998061866787286e+00	-1.4423278586261912e-02	-6.6387269447010936e-03
-2.6936702635271859e+00	-1.4623601651268775e-02	-6.6387264083794632e-03
-2.6875343403756435e+00	-1.4823924701859064e-02	-6.6387258522130612e-03
-2.6813984172241008e+00	-1.5024247737499748e-02	-6.6387252754829635e-03
-2.6752624940725580e+00	-1.5224570757638084e-02	-6.6387246774434854e-03
-2.6691265709210157e+00	-1.5424893761701775e-02	-6.6387240573215420e-03
-2.6629906477694729e+00	-1.5625216749097091e-02	-6.6387234143152106e-03
-2.6568547246179306e+00	-1.5825539719209275e-02	-6.6387227475935761e-03
-2.6507188014663878e+00	-1.6025862671401082e-02	-6.6387220562943508e-03
-2.6445828783148455e+00	-1.6226185605011958e-02	-6.6387213395240306e-03
-2.6384469551633027e+00	-1.6426508519357501e-02	-6.6387205963558578e-03
-2.6323110320117604e+00	-1.6626831413728373e-02	-6.6387198258291771e-03
-2.6261751088602177e+00	-1.6827154287389377e-02	-6.6387190269476875e-03
-2.6200391857086753e+00	-1.7027477139578539e-02	-6.6387181986786899e-03
-2.6139032625571326e+00	-1.7227799969506064e-02	-6.6387173399512752e-03
-2.6077673394055898e+00	-1.7428122776353486e-02	-6.6387164496554615e-03
-2.6016314162540475e+00	-1.7628445559272503e-02	-6.6387155266401029e-03
-2.5954954931025047e+00	-1.7828768317383809e-02	-6.6387145697120089e-03
-2.5893595699509624e+00	-1.8029091049776062e-02	-6.6387135776339642e-03
-2.5832236467994196e+00	-1.8229413755504638e-02	-6.6387125491235077e-03
-2.5770877236478773e+00	-1.8429736433590506e-02	-6.6387114828508785e-03
-2.5709518004963345e+00	-1.8630059083018888e-02	-6.6387103774376071e-03
-2.5648158773447922e+00	-1.8830381702737729e-02	-6.6387092314545027e-03
-2.5586799541932495e+00	-1.9030704291656892e-02	-6.6387080434203742e-03
-2.5525440310417071e+00	-1.9231026848646457e-02	-6.6387068117989452e-03
-2.5464081078901644e+00	-1.9431349372534813e-02	-6.6387055349981785e-03
-2.5402721847386216e+00	-1.9631671862108010e-02	-6.6387042113672376e-03
-2.5341362615870793e+00	-1.9831994316107316e-02	-6.6387028391950275e-03
-2.5280003384355365e+00	-2.0032316733228361e-02	-6.6387014167075837e-03
-2.5218644152839942e+00	-2.0232639112118842e-02	-6.6386999420658867e-03
-2.5157284921324514e+00	-2.0432961451377265e-02	-6.6386984133635831e-03
-2.5095925689809091e+00	-2.0633283749550830e-02	-6.6386968286242598e-03
-2.5034566458293663e+00	-2.0833606005133457e-02	-6.6386951857990593e-03
-2.4973207226778240e+00	-2.1033928216564107e-02	-6.6386934827642905e-03
-2.4911847995262812e+00	-2.1234250382224752e-02	-6.6386917173181601e-03
-2.4850488763747385e+00	-2.1434572500438034e-02	-6.6386898871783470e-03
-2.4789129532231962e+00	-2.1634894569465445e-02	-6.6386879899787594e-03
-2.4727770300716534e+00	-2.1835216587504671e-02	-6.6386860232667015e-03
-2.4666411069201111e+00	-2.2035538552687643e-02	-6.6386839844996106e-03
-2.4605051837685683e+00	-2.2235860463077940e-02	-6.6386818710417505e-03
-2.4543692606170260e+00	-2.2436182316668239e-02	-6.6386796801606749e-03
-2.4482333374654832e+00	-2.2636504111377680e-02	-6.6386774090241530e-03
-2.4420974143139409e+00	-2.2836825845049535e-02	-6.6386750546960317e-03
-2.4359614911623981e+00	-2.3037147515448112e-02	-6.6386726141326683e-03
-2.4298255680108558e+00	-2.3237469120255871e-02	-6.6386700841786538e-03
-2.4236896448593130e+00	-2.3437790657070287e-02	-6.6386674615633440e-03
-2.4175537217077703e+00	-2.3638112123401167e-02	-6.6386647428961889e-03
-2.4114177985562280e+00	-2.3838433516667087e-02	-6.6386619246626092e-03
-2.4052818754046852e+00	-2.4038754834192405e-02	-6.6386590032189736e-03
-2.3991459522531429e+00	-2.4239076073203122e-02	-6.6386559747885158e-03
-2.3930100291016001e+00	-2.4439397230824236e-02	-6.6386528354560378e-03
-2.3868741059500578e+00	-2.4639718304075034e-02	-6.6386495811628643e-03
-2.3807381827985150e+00	-2.4840039289866001e-02	-6.6386462077019067e-03
-2.3746022596469727e+00	-2.5040360184994545e-02	-6.6386427107119894e-03
-2.3684663364954299e+00	-2.5240680986140879e-02	-6.6386390856720883e-03
-2.3623304133438876e+00	-2.5441001689863629e-02	-6.6386353278957005e-03
-2.3561944901923448e+00	-2.5641322292595477e-02	-6.6386314325247069e-03
-2.3500585670408021e+00	-2.5841642790638546e-02	-6.6386273945232581e-03
-2.3439226438892597e+00	-2.6041963180159784e-02	-6.6386232086708581e-03
-2.3377867207377170e+00	-2.6242283457185538e-02	-6.6386188695560676e-03
-2.3316507975861747e+00	-2.6442603617596955e-02	-6.6386143715691723e-03
-2.3255148744346319e+00	-2.6642923657124295e-02	-6.6386097088952396e-03
-2.3193789512830896e+00	-2.6843243571341713e-02	-6.6386048755062302e-03
-2.3132430281315468e+00	-2.7043563355661108e-02	-6.6385998651534847e-03
-2.3071071049800045e+00	-2.7243883005326666e-02	-6.6385946713595568e-03
-2.3009711818284617e+00	-2.7444202515408293e-02	-6.6385892874099859e-03
-2.2948352586769194e+00	-2.7644521880795716e-02	-6.6385837063442036e-03
-2.2886993355253766e+00	-2.7844841096191196e-02	-6.6385779209470665e-03
-2.2825634123738339e+00	-2.8045160156103602e-02	-6.6385719237391123e-03
-2.2764274892222915e+00	-2.8245479054840292e-02	-6.6385657069669762e-03
-2.2702915660707488e+00	-2.8445797786500474e-02	-6.6385592625936999e-03
-2.2641556429192065e+00	-2.8646116344967377e-02	-6.6385525822879989e-03
-2.2580197197676637e+00	-2.8846434723900513e-02	-6.6385456574133929e-03
-2.2518837966161214e+00	-2.9046752916726742e-02	-6.6385384790173104e-03
-2.2457478734645786e+00	-2.9247070916632936e-02	-6.6385310378195457e-03
-2.2396119503130363e+00	-2.9447388716556003e-02	-6.6385233241999233e-03
-2.2334760271614935e+00	-2.9647706309174821e-02	-6.6385153281864531e-03
-2.2273401040099512e+00	-2.9848023686899920e-02	-6.6385070394415482e-03
-2.2212041808584084e+00	-3.0048340841864158e-02	-6.6384984472496623e-03
-2.2150682577068657e+00	-3.0248657765912366e-02	-6.6384895405025386e-03
-2.2089323345553233e+00	-3.0448974450590808e-02	-6.6384803076855875e-03
-2.2027964114037806e+00	-3.0649290887136332e-02	-6.6384707368624674e-03
-2.1966604882522383e+00	-3.0849607066464953e-02	-6.6384608156600444e-03
-2.1905245651006955e+00	-3.1049922979160309e-02	-6.6384505312520655e-03
-2.1843886419491532e+00	-3.1250238615461119e-02	-6.6384398703426932e-03
-2.1782527187976104e+00	-3.1450553965248929e-02	-6.6384288191494749e-03
-2.1721167956460681e+00	-3.1650869018034704e-02	-6.6384173633852296e-03
-2.1659808724945253e+00	-3.1851183762945524e-02	-6.6384054882400725e-03
-2.1598449493429825e+00	-3.2051498188710663e-02	-6.6383931783616009e-03
